,Erecall,Eprecision,Efmeasure,ePMI,eIFA,ePopt,cErecall,cEprecision,cEfmeasure,cPMI,cIFA,cPopt,recall,precision,accuracy,F1,Pf,G1,AUC,MCC
0,0.6949521322889469,0.36353289323924426,0.4773576445972202,0.7988725222767776,10.0,0.9190350724154183,0.5426457789382071,0.5838014981273408,0.5624718087505637,0.3884342607746863,6.0,0.7367672115608214,0.747171453437772,0.6259569814072183,0.7078181818181818,0.6812140448323745,0.3204247345409119,0.7117720785172278,0.7133733594484301,0.4209442482961473
1,0.7069645203679369,0.364334085778781,0.480858036645315,0.8056010183669758,11.0,0.9229741604203617,0.53964082347788,0.5869461648404002,0.5623003194888179,0.3817057646844881,8.0,0.6940631601506628,0.7284275076653526,0.6221473999251778,0.7036363636363636,0.6711057304277643,0.3139571028908921,0.7066001748864991,0.7072352023872303,0.4086105991358817
2,0.6471354166666666,0.35049365303244007,0.454711802378774,0.773595199127114,8.0,0.9057467161298104,0.4991319444444444,0.5628976994615761,0.5291005291005292,0.37152209492635024,5.0,0.6975079446226002,0.7374131944444444,0.6184929013469239,0.6994545454545454,0.6727380716689765,0.327909887359199,0.7032379625158348,0.7047516535426227,0.4040820889951493
3,0.68,0.3627810922441487,0.47314080502768213,0.7925077286779414,12.0,0.9160016462396495,0.5406451612903226,0.5750228728270814,0.5573043671026381,0.39752682305873793,16.0,0.7108038682544763,0.7552688172043011,0.6174402250351617,0.6987272727272728,0.6794350938285936,0.3426771653543307,0.7029001469660972,0.7062958259249852,0.40787299179113895
4,0.6752466752466753,0.36468952734012977,0.47359711147886263,0.7848699763593381,13.0,0.9125355369876295,0.5178035178035179,0.5698772426817753,0.5425938413126546,0.3851609383524277,13.0,0.7202441915386368,0.7383097383097383,0.6210754240346446,0.6981818181818182,0.6746373970991768,0.33133480593247083,0.7017637814124915,0.7034874661886338,0.40223502573419423
5,0.6823940585408476,0.35613315093479253,0.46801498127340824,0.7975995635570103,13.0,0.9163593789408664,0.5342944517256444,0.5747180451127819,0.5537695268281639,0.38697945080923807,16.0,0.7179423689025627,0.7522935779816514,0.6227848101265823,0.7072727272727273,0.6814404432132964,0.32482092805979446,0.7116533964220378,0.7137363249609284,0.42142971007762686
6,0.6959088991986504,0.37448933272809803,0.48694112439132364,0.8012365884706311,17.0,0.9228973526491361,0.5470265710670603,0.5979714153988013,0.5713656387665199,0.3944353518821604,16.0,0.7318989223069808,0.7583298186419233,0.6426018584703359,0.714,0.6956858193074096,0.31959092361776925,0.7172593905395089,0.7193694475120771,0.43461845965567375
7,0.6968247063940843,0.36293611236973267,0.4772828839565023,0.8026913984360793,12.0,0.9195292381404974,0.5393649412788168,0.5810684161199625,0.5594405594405595,0.38807055828332426,6.0,0.7209447642462559,0.7424967377120487,0.622992700729927,0.7045454545454546,0.6775153800357212,0.32271165260855983,0.7083950855729318,0.7098925425517445,0.4141040751562015
8,0.7048401037165082,0.36717694732102657,0.48283007696862046,0.8077832333151482,10.0,0.9248195384790425,0.5388936905790839,0.59636537541846,0.5661748013620885,0.3802509547190398,5.0,0.7071058695268375,0.7407087294727744,0.6385991058122206,0.7145454545454546,0.685874349739896,0.3044569993722536,0.7174157029598168,0.7181258650502602,0.4308579833351967
9,0.6895056374674762,0.3615279672578445,0.47434367541766115,0.7997817785051827,14.0,0.9171512433842621,0.5303555941023417,0.5837708830548926,0.5557827766416722,0.38097835970176397,14.0,0.6977133147259977,0.7389418907198613,0.6271623113728377,0.7063636363636364,0.6784789966155684,0.3171571696931747,0.7097856161051769,0.7108923605133433,0.41628094190927767
