,Erecall,Eprecision,Efmeasure,ePMI,eIFA,ePopt,cErecall,cEprecision,cEfmeasure,cPMI,cIFA,cPopt,recall,precision,accuracy,F1,Pf,G1,AUC,MCC
0,0.8055997454661151,0.2615972724455006,0.3949461862423959,0.9017141792435253,28.0,0.9295238526723852,0.6738784600699969,0.3740727658071353,0.4810902896081771,0.5274827650456494,44.0,0.7514361796040674,0.7572383073496659,0.39574326571333557,0.5904052165812762,0.5198209020421536,0.4786617492096944,0.6175262514735838,0.6392882790699858,0.2553854474842185
1,0.7087105838276616,0.25055187637969095,0.3702193590475414,0.8440469536053661,23.0,0.8998958611293326,0.5591632844208555,0.3779278328761342,0.45101989423319067,0.44149431712316006,39.0,0.7226677495870945,0.6834217920699345,0.41466186777798825,0.6176991150442478,0.5161518509785429,0.4102496016994158,0.6331402415619017,0.6365860951852593,0.2500098376863647
2,0.7347195967233774,0.25259965337954937,0.3759471223601483,0.8600708030557108,34.0,0.9083179997231032,0.5604914933837429,0.3843993085566119,0.4560369136118944,0.43115334451276316,27.0,0.7225350546795292,0.6729678638941399,0.418331374853114,0.6266418258034466,0.5159420289855072,0.3928051844994048,0.63839167401479,0.6400813396973675,0.25600434294978813
3,0.7734894020879468,0.2584566596194503,0.3874494889469931,0.8813117197689585,31.0,0.9206204651221956,0.6184751660866814,0.3731628173315518,0.4654761904761905,0.48807527482765045,37.0,0.718085691125038,0.7162290414425815,0.4000706838664075,0.6001863064741499,0.5133786848072562,0.44824399260628467,0.6233254511139065,0.6339925244181484,0.24465540208957004
4,0.7108974358974359,0.2441386901485966,0.363457599344531,0.8463760014905907,47.0,0.8983018002037109,0.5625,0.3593366093366093,0.4385307346326837,0.45500279485746226,50.0,0.722068686775955,0.694551282051282,0.3992997973097476,0.607545412203074,0.507078507078507,0.42810242941562704,0.6272850104048598,0.6332244263178275,0.2419807048437146
5,0.7810333963453056,0.2610297988838581,0.3912871912240549,0.8847587106390907,29.0,0.9229973291047077,0.591052299936988,0.3829352929169218,0.4647590734547256,0.456400223588597,21.0,0.681743925033742,0.6786389413988658,0.40834123222748814,0.6142524452724732,0.5098828263699846,0.41277608781907155,0.629630631785413,0.6329314267898971,0.2426851423177785
6,0.7838357921744709,0.25688459112886275,0.3869537682077264,0.8863424632010434,56.0,0.9229420531060963,0.6353431686978832,0.36725991842788286,0.4654605263157895,0.5025153717160424,57.0,0.7312163497739274,0.7382937780628608,0.39607708189951824,0.5970190964136004,0.5155655095184771,0.4608113430484443,0.6232252118987631,0.6387412175072082,0.2528062516787596
7,0.7727129833385727,0.2615728423965095,0.3908411512164096,0.8754425190981927,85.0,0.9202972399912617,0.6158440741905061,0.37950406819062377,0.4696152463142754,0.48090180734115895,38.0,0.7154417727793472,0.716755737189563,0.40736108629623013,0.6070796460176991,0.5194805194805194,0.4391051098755626,0.6293185662220897,0.6388253136570002,0.25380155605375454
8,0.7600250626566416,0.2585802600724792,0.3858756163512009,0.8740450903670579,29.0,0.9163284986396008,0.6199874686716792,0.3765220700152207,0.46851325757575757,0.48965902738960315,48.0,0.7238414789167649,0.7286967418546366,0.4078555146414168,0.6047508150908244,0.5229904440697022,0.4476998541694286,0.6283533093040244,0.640498443842604,0.25738486344612815
9,0.7589171974522293,0.25418666666666667,0.38082301238513777,0.873392956959195,59.0,0.9157158840340116,0.6140127388535032,0.3740058195926285,0.4648583484026522,0.4802496739332961,41.0,0.7213034085884679,0.7270700636942675,0.406661916636979,0.6098742431299488,0.5215901302261823,0.43857801184990125,0.6335981973646808,0.6442460259221832,0.2627537806456729
10,0.7390749601275917,0.2519299771664673,0.37577035355173527,0.8568101360163966,55.0,0.9078841668918455,0.5808612440191387,0.37585139318885447,0.456390977443609,0.451369480156512,23.0,0.7403943290878203,0.6953748006379585,0.4088522130532633,0.6174196553330228,0.5149403566788708,0.4147368421052632,0.6355851769505461,0.6403189792663477,0.25521689874447945
