,Erecall,Eprecision,Efmeasure,ePMI,eIFA,ePopt,cErecall,cEprecision,cEfmeasure,cPMI,cIFA,cPopt,recall,precision,accuracy,F1,Pf,G1,AUC,MCC
0,0.9078758949880669,0.7220956719817767,0.8043983928949038,0.5150902809464832,8.0,0.950332743280243,0.9078758949880669,0.7220956719817767,0.8043983928949038,0.5150902809464832,8.0,0.950332743280243,0.9154335719968179,0.7213063373660127,0.8204543232408825,0.8068576236721242,0.2454590625517584,0.8272367053262447,0.8349872547225297,0.6594753328921583
1,0.8778570855722191,0.7428571428571429,0.8047345978532567,0.4802490059318167,8.0,0.9461100644042768,0.8778570855722191,0.7428571428571429,0.8047345978532567,0.4802490059318167,8.0,0.9461100644042768,0.8902879140267864,0.7426908409714323,0.8300687677215396,0.8098190837467173,0.21115625343142638,0.8365014728822403,0.8395658302976801,0.6673417029901445
2,0.87136,0.7442941096077628,0.802830397287536,0.4769571735871195,5.0,0.9386980268870609,0.87136,0.7442941096077628,0.802830397287536,0.4769571735871195,5.0,0.9386980268870609,0.8972,0.7452322413449398,0.8331649447576834,0.8141856328723365,0.21085629434086783,0.8397098768671639,0.8431718528295661,0.6745910207657041
3,0.9130991437945107,0.731239987183595,0.8121130168671269,0.5086043934554462,3.0,0.9538215352157456,0.9130991437945107,0.731239987183595,0.8121130168671269,0.5086043934554462,3.0,0.9538215352157456,0.9180603344802752,0.7305316778096148,0.8286999315581919,0.8136302389901426,0.23270647751017265,0.8359333501250066,0.8426769284850514,0.6736595269552027
4,0.8939563962808592,0.7365119196988708,0.8076324269524602,0.49354670490841535,4.0,0.9513710098969232,0.8939563962808592,0.7365119196988708,0.8076324269524602,0.49354670490841535,4.0,0.9513710098969232,0.9106284065405579,0.7364361184935503,0.8311442818498843,0.8143210407483067,0.22332070082935135,0.8383369911757614,0.8436538528556031,0.6752226660486784
5,0.9002396166134186,0.7364741244119185,0.810163887291547,0.4987940812202594,7.0,0.9419592556369482,0.9002396166134186,0.7364741244119185,0.810163887291547,0.4987940812202594,7.0,0.9419592556369482,0.912220447284345,0.7363161627232286,0.8308835511521038,0.8148835218151332,0.22518306447172823,0.8379231648236594,0.8435186914063085,0.675359492309889
6,0.9064031493532578,0.7359906060408377,0.8123559907834101,0.49960889120657065,10.0,0.9524076157589463,0.9064031493532578,0.7359906060408377,0.8123559907834101,0.49960889120657065,10.0,0.9524076157589463,0.9178115208483972,0.7354190807261491,0.8327086660365675,0.8165540902755442,0.2253783724500987,0.8401592166124586,0.8462165741991492,0.680050796687212
7,0.8927545483562082,0.7234400258648561,0.7992284887666536,0.5040414575321035,6.0,0.9426529030190739,0.8927545483562082,0.7234400258648561,0.7992284887666536,0.5040414575321035,6.0,0.9426529030190739,0.9097510373443983,0.7230008244023083,0.8207802366131083,0.8056959118052365,0.24064789818742768,0.8277755234257799,0.8345515695784852,0.6580431807861563
8,0.8986096430604115,0.7247213114754099,0.8023521724926496,0.49703409164982726,11.0,0.9431646795451246,0.8986096430604115,0.7247213114754099,0.8023521724926496,0.49703409164982726,11.0,0.9431646795451246,0.9117814456459875,0.72437181060655,0.8255711631848255,0.8073434125269977,0.23210400348128807,0.8336759240027282,0.8398387210823498,0.6662050084741785
9,0.8868763645184766,0.7332040911825657,0.8027519578423479,0.487549703409165,13.0,0.9404207942190935,0.8868763645184766,0.7332040911825657,0.8027519578423479,0.487549703409165,13.0,0.9404207942190935,0.908627799789763,0.7345884814015821,0.8308509598148812,0.8123915558126085,0.22166411880323214,0.838450320181958,0.8434818404932655,0.6739307572668132
10,0.8991100323624596,0.7219515364126551,0.8008503585197997,0.5016948047715273,5.0,0.9508502847801678,0.8991100323624596,0.7219515364126551,0.8008503585197997,0.5016948047715273,5.0,0.9508502847801678,0.9245145631067961,0.722999050933249,0.8269074080109506,0.811432629149654,0.23893467226982482,0.834865179380865,0.8427899454184857,0.6728156262231099
11,0.9020147261105267,0.7219272115011008,0.801985540088486,0.5032918323446972,7.0,0.9512027578387974,0.9020147261105267,0.7219272115011008,0.801985540088486,0.5032918323446972,7.0,0.9512027578387974,0.9206246460069585,0.7223209751142712,0.8254733891731578,0.8095051759097862,0.2387033398821218,0.8334141028775114,0.8409606530624184,0.6691504405719436
12,0.9108455140111443,0.7238480297779489,0.8066511711067406,0.5078547682680399,16.0,0.9547896085727088,0.9108455140111443,0.7238480297779489,0.8066511711067406,0.5078547682680399,16.0,0.9547896085727088,0.9237664540095292,0.7233006639266519,0.8266140859759475,0.8113341371728492,0.23912568306010928,0.834445161042097,0.84232038547471,0.6721100124835178
13,0.8929609299321924,0.726568144499179,0.8012168181653568,0.4962192816635161,9.0,0.9441344240480336,0.8929609299321924,0.726568144499179,0.8012168181653568,0.4962192816635161,9.0,0.9441344240480336,0.9078140135615111,0.7261105371900827,0.8245282403937033,0.8068589467642416,0.23186663022683793,0.8321528996654102,0.8379736916673366,0.6633331081310733
14,0.8732360679263335,0.7517501715854495,0.8079519049902261,0.47487126002216284,2.0,0.9410476138931887,0.8732360679263335,0.7517501715854495,0.8079519049902261,0.47487126002216284,2.0,0.9410476138931887,0.8801722076058359,0.750152884419379,0.8311768731871069,0.80997798972854,0.20270121278941566,0.8366883669871086,0.8387354974082102,0.6666568581030288
15,0.9117836445589182,0.7225411404515882,0.8062059639883283,0.5109836386154749,17.0,0.9477877687042823,0.9117836445589182,0.7225411404515882,0.8062059639883283,0.5109836386154749,17.0,0.9477877687042823,0.9170959433354797,0.7213218536338314,0.8229638562070202,0.8075124025513821,0.24108658743633277,0.8305400080915846,0.8380046779495733,0.6639643560417202
16,0.9115629984051037,0.7163627248229617,0.8022598870056498,0.5200769180627077,8.0,0.9542124663727874,0.9115629984051037,0.7163627248229617,0.8022598870056498,0.5200769180627077,8.0,0.9542124663727874,0.9200956937799043,0.715313081215127,0.8176840595769644,0.8048831531217301,0.2531003692884308,0.8245003735846178,0.8334976622457367,0.6566480513048583
17,0.9007228915662651,0.7325581395348837,0.8079832840982779,0.49892445081806924,14.0,0.9520504489139219,0.9007228915662651,0.7325581395348837,0.8079832840982779,0.49892445081806924,14.0,0.9520504489139219,0.917991967871486,0.7329100936257535,0.8309813251637714,0.8150763086578234,0.2284319640212801,0.8384351642803671,0.8447800019251029,0.6772933490576785
18,0.8940162680196505,0.737363002324809,0.8081683168316831,0.49067857375659996,9.0,0.9525387418007426,0.8940162680196505,0.737363002324809,0.8081683168316831,0.49067857375659996,9.0,0.9525387418007426,0.915760650720786,0.7378495879566543,0.834240458886028,0.8172344401322409,0.22117595532683676,0.8417595365820121,0.8472923476969747,0.681854810898269
19,0.8909544503460486,0.7245893055828261,0.7992059195091138,0.49797927123394825,11.0,0.9414789757902436,0.8909544503460486,0.7245893055828261,0.7992059195091138,0.49797927123394825,11.0,0.9414789757902436,0.9184773861258652,0.7257408113951418,0.8264185379526122,0.8108127308894572,0.23623815522813169,0.8340050213124294,0.8411196154488668,0.670016794869801
20,0.87632,0.7275021584645016,0.7950067133577676,0.49074375855550484,8.0,0.9490867555773214,0.87632,0.7275021584645016,0.7950067133577676,0.49074375855550484,8.0,0.9490867555773214,0.91648,0.7318724845077621,0.8291888016165303,0.8138386672823501,0.2308199967002145,0.8363941578304365,0.8428300016498927,0.6739354622504126
21,0.8845814270808251,0.7171861781740092,0.7921368504276576,0.5008474023857636,8.0,0.9324189141263954,0.8845814270808251,0.7171861781740092,0.7921368504276576,0.5008474023857636,8.0,0.9324189141263954,0.9064130347539932,0.7176081845332656,0.8171625981814034,0.8010356078876436,0.2438542581211589,0.8244885729704002,0.8312793883164171,0.6509751287659743
22,0.9064822955798897,0.7235087719298245,0.8047257503725254,0.5108858614171176,5.0,0.9559992109930885,0.9064822955798897,0.7235087719298245,0.8047257503725254,0.5108858614171176,5.0,0.9559992109930885,0.9254256254496044,0.723625,0.8254733891731578,0.8121777559538423,0.24334140435835352,0.8325757359155482,0.8410421105456254,0.6709929982115304
23,0.8996644831442723,0.7350215376582692,0.8090517241379311,0.4993807444104035,10.0,0.9478650239169591,0.8996644831442723,0.7350215376582692,0.8090517241379311,0.4993807444104035,10.0,0.9478650239169591,0.9156414762741653,0.7351205746536685,0.8309813251637714,0.815510494485948,0.22736030828516376,0.8380842733589,0.8441405839945009,0.6766142484473091
24,0.9066269905098923,0.7312532433834976,0.8095511669658886,0.5024444299589336,6.0,0.9540023046562701,0.9066269905098923,0.7312532433834976,0.8095511669658886,0.5024444299589336,6.0,0.9540023046562701,0.9112111951101818,0.7300257731958762,0.8274614607437343,0.810617442941976,0.2296016220066853,0.8349091702976749,0.8408047865517483,0.6693021538082302
25,0.8580137975292796,0.7548874303055967,0.8031537450722734,0.4618017078417313,3.0,0.9331822543463605,0.8580137975292796,0.7548874303055967,0.8031537450722734,0.4618017078417313,3.0,0.9331822543463605,0.870046526552222,0.7536654853728024,0.8316657432454454,0.8076851472614217,0.19459845199538892,0.8364769161903679,0.8377240372784166,0.6647544773795954
26,0.89384,0.7413575741490279,0.810489282216822,0.49120005214783913,9.0,0.9456889347241565,0.89384,0.7413575741490279,0.810489282216822,0.49120005214783913,9.0,0.9456889347241565,0.9012,0.7404851114178663,0.8310790991754392,0.8129758597048317,0.21712588681735687,0.8378801684290025,0.8420370565913216,0.6722616583613158
27,0.8949569693557468,0.7151028277634961,0.7949844604008146,0.507137735480086,22.0,0.9434928111210009,0.8949569693557468,0.7151028277634961,0.7949844604008146,0.507137735480086,22.0,0.9434928111210009,0.9125713826107938,0.7162878787878788,0.8181077469608578,0.8026031903229229,0.24624657534246575,0.8255939080868305,0.833162403634164,0.6545863597007522
28,0.915380906460945,0.7250795671546786,0.8091922994956312,0.5120265953979531,10.0,0.9605495529554599,0.915380906460945,0.7250795671546786,0.8091922994956312,0.5120265953979531,10.0,0.9605495529554599,0.9279170684667309,0.7248132571715523,0.8278851481276277,0.8138854625550661,0.24036405504687758,0.8353860928071318,0.8437765067099267,0.6756779276367001
29,0.8763329619608468,0.740551445864156,0.802740924332993,0.4846489798578971,6.0,0.9441205619704527,0.8763329619608468,0.740551445864156,0.802740924332993,0.4846489798578971,6.0,0.9441205619704527,0.9045837975489416,0.7418744289257277,0.8320242479548936,0.8151893287435457,0.21830325109013635,0.8386625999398258,0.8431402732294027,0.6749566563753747
30,0.8955151515151515,0.7338586848553076,0.8066676372106565,0.49217782413141253,10.0,0.9528263772034313,0.8955151515151515,0.7338586848553076,0.8066676372106565,0.49217782413141253,10.0,0.9528263772034313,0.9133737373737374,0.7341517277214861,0.8316657432454454,0.8140146195671744,0.22356346952152065,0.8393566415926735,0.8449051339261083,0.676795755301458
31,0.8992,0.7287816896842378,0.8050710883501057,0.5026725767551007,9.0,0.9526539747834818,0.8992,0.7287816896842378,0.8050710883501057,0.5026725767551007,9.0,0.9526539747834818,0.91664,0.7289267765125008,0.8271681387087312,0.8120769694177681,0.2343397679150855,0.8343751986154285,0.8411501160424573,0.6706979642429528
32,0.9141797064042587,0.7150788643533122,0.8024638912489378,0.5165895313212959,7.0,0.9498035517171516,0.9141797064042587,0.7150788643533122,0.8024638912489378,0.5165895313212959,7.0,0.9498035517171516,0.9211163090821101,0.7144644644644644,0.8193788091125379,0.8047353956733141,0.24960350013672408,0.827038178353294,0.8357564044726931,0.6596156772800058
33,0.9160035366931919,0.7174515235457064,0.8046601941747572,0.5176976729026791,9.0,0.9515930898432261,0.9160035366931919,0.7174515235457064,0.8046601941747572,0.5176976729026791,9.0,0.9515930898432261,0.9192187123221606,0.7164515724846511,0.8197373138219861,0.8052670492553603,0.24810876000438548,0.8271777646665025,0.8355549761588876,0.6595462272843564
34,0.878992678413388,0.7441084320937202,0.8059459260078935,0.478521608760837,5.0,0.9418917821349109,0.878992678413388,0.7441084320937202,0.8059459260078935,0.478521608760837,5.0,0.9418917821349109,0.8948427065733365,0.7433498195428418,0.8322523873154516,0.8120915629221277,0.21036485153938864,0.8389534493936004,0.8422389275169738,0.6722357579451936
35,0.8786516853932584,0.7353079454630935,0.8006142820578449,0.48526823544749365,5.0,0.9402619486539648,0.8786516853932584,0.7353079454630935,0.8006142820578449,0.48526823544749365,5.0,0.9402619486539648,0.9056982343499197,0.7364745806956863,0.8301013590587621,0.812367274952309,0.22158810294682543,0.8372448661307738,0.8420550657015471,0.6719353232709443
36,0.8638444855008435,0.7566844919786097,0.8067214283035145,0.4632031810181866,5.0,0.9365794225834743,0.8638444855008435,0.7566844919786097,0.8067214283035145,0.4632031810181866,5.0,0.9365794225834743,0.8693067716282432,0.7561486864169927,0.8332301274321285,0.8087889092335862,0.1914006800482615,0.8378548333490357,0.8389530457899909,0.6672521427502952
37,0.8933989670755326,0.7371329649111126,0.8077778993834591,0.48950524737631185,9.0,0.9497627028895731,0.8933989670755326,0.7371329649111126,0.8077778993834591,0.48950524737631185,9.0,0.9497627028895731,0.908327953518399,0.7369385884509624,0.8320242479548936,0.813706354369985,0.2196708763872943,0.8394774350824635,0.8443285385655523,0.6758165477198377
38,0.9288743099447956,0.7128822301363134,0.8066701406982804,0.5307998174825631,14.0,0.9575951428947416,0.9288743099447956,0.7128822301363134,0.8066701406982804,0.5307998174825631,14.0,0.9575951428947416,0.9324745979678374,0.711842667806755,0.8187269823680866,0.807356608478803,0.2594588649362077,0.8254982706539803,0.8365078665158148,0.6628627502442058
39,0.9133952892164717,0.7083566324945635,0.7979144066906954,0.5245746691871456,13.0,0.9477331849540763,0.9133952892164717,0.7083566324945635,0.7979144066906954,0.5245746691871456,13.0,0.9477331849540763,0.9323826309886236,0.709374619041814,0.8170974155069582,0.805732484076433,0.2619636283720675,0.8239038143913042,0.8352095013082781,0.660261837501843
40,0.9101666264187395,0.7280278153370678,0.8089718823781927,0.506192555895965,7.0,0.9497382294953628,0.9101666264187395,0.7280278153370678,0.8089718823781927,0.506192555895965,7.0,0.9497382294953628,0.9232069548418257,0.7275899257755504,0.8289606622559723,0.8138082736110126,0.23515881708652794,0.8365954543857028,0.8440240688776488,0.6757384069229303
41,0.9149752277449257,0.7125521189868691,0.8011755239128152,0.5237272668013819,9.0,0.9519973038932692,0.9149752277449257,0.7125521189868691,0.8011755239128152,0.5237272668013819,9.0,0.9519973038932692,0.9230461882691385,0.7116190241498275,0.8160544927158361,0.8036596396020316,0.2576366338268479,0.822903499777561,0.8327047772211453,0.6551151648346976
42,0.9177731562949928,0.7252844500632111,0.8102535131699737,0.5156117593377224,16.0,0.9612298455021178,0.9177731562949928,0.7252844500632111,0.8102535131699737,0.5156117593377224,16.0,0.9612298455021178,0.9304111342185251,0.7250966213689066,0.8279177394648503,0.8150224215246635,0.24256091524118586,0.835061962285827,0.8439251094886696,0.6766714983782628
43,0.9076376554174067,0.72905317769131,0.8086024599007409,0.5025747995567433,6.0,0.9502825130717132,0.9076376554174067,0.72905317769131,0.8086024599007409,0.5025747995567433,6.0,0.9502825130717132,0.9121588890683029,0.7278701198299188,0.8268748166737281,0.80966031245521,0.2308575176258403,0.8345679890283249,0.8406506857212313,0.6685855431882297
44,0.9067436452569962,0.7344287848282133,0.8115401176977178,0.501825174369337,10.0,0.9520988090029454,0.9067436452569962,0.7344287848282133,0.8115401176977178,0.501825174369337,10.0,0.9520988090029454,0.9150829925426991,0.7341267288517208,0.8307857771404361,0.8146773272415763,0.22693828245113112,0.838098328521192,0.8440723550457839,0.6760512537044752
45,0.9264836855315359,0.7189168813218572,0.8096080373567285,0.5187732220846099,21.0,0.9617667827780746,0.9264836855315359,0.7189168813218572,0.8096080373567285,0.5187732220846099,21.0,0.9617667827780746,0.9315844870860659,0.7179135209334249,0.8251148844637095,0.810909859750511,0.24661793584987998,0.833059912431167,0.8424832756180929,0.6724987830192949
46,0.9073672370852415,0.7394264763650649,0.8148335197142961,0.497816309236686,6.0,0.9522828775813504,0.9073672370852415,0.7394264763650649,0.8148335197142961,0.497816309236686,6.0,0.9522828775813504,0.9200610588896923,0.7392679620424762,0.8359352084216015,0.8198153053189204,0.22148497477516998,0.8433903728761073,0.8492880420572612,0.6860624455872818
47,0.910935738444194,0.733354943273906,0.8125561182343858,0.5027377615540056,6.0,0.948013783358396,0.910935738444194,0.733354943273906,0.8125561182343858,0.5027377615540056,6.0,0.948013783358396,0.9169753583507811,0.7322358690759436,0.8306880031287683,0.8142586434981587,0.22797700520120448,0.8382791623100834,0.8444991765747885,0.6764357042918996
48,0.9213383020090732,0.720722433460076,0.8087754231261555,0.5143080633596245,8.0,0.9565976617029802,0.9213383020090732,0.720722433460076,0.8087754231261555,0.5143080633596245,8.0,0.9565976617029802,0.9292773817239145,0.7194555945810336,0.8257667112081609,0.8110152714932127,0.24390642892196956,0.8337875443997218,0.8426854764009725,0.6726804775840217
49,0.9081155211358503,0.7176463088104041,0.8017235239655295,0.5112443778110944,10.0,0.9528988621686549,0.9081155211358503,0.7176463088104041,0.8017235239655295,0.5112443778110944,10.0,0.9528988621686549,0.9264278799612778,0.7181988742964353,0.8234201349281361,0.8091312618896639,0.24640454968010062,0.831121595521513,0.8400116651405887,0.6679690772062807
