,Erecall,Eprecision,Efmeasure,ePMI,eIFA,ePopt,cErecall,cEprecision,cEfmeasure,cPMI,cIFA,cPopt,recall,precision,accuracy,F1,Pf,G1,AUC,MCC
0,0.70147954743255,0.36094939543215404,0.4766410408042578,0.812147663211493,37.0,0.9208151606515046,0.5104438642297651,0.6080870917573873,0.5550035486160398,0.3507910529187125,3.0,0.7066834691304724,0.6971279373368147,0.6470113085621971,0.7145454545454546,0.6711353162966066,0.27295440349781386,0.711772526306026,0.7120867669195003,0.42049712397506084
1,0.7109067017082786,0.3614699331848552,0.4792558688911856,0.8165120931078378,12.0,0.9246900230810563,0.5111695137976346,0.6109947643979058,0.5566420224183162,0.34733587925077286,18.0,0.6757932387282117,0.6876916338151555,0.6423895253682488,0.7114545454545455,0.6642690924476412,0.271681691016475,0.7074221623789552,0.7080049713993404,0.4125294150850622
2,0.6545138888888888,0.34931665508454945,0.4555203141519408,0.7850518276050191,7.0,0.9073809146901098,0.4709201388888889,0.5925723648279628,0.5247883917775091,0.3329696308419713,4.0,0.6628740997689959,0.6870659722222222,0.6395959595959596,0.7067272727272728,0.6624816907302783,0.27909887359199,0.7035769994533013,0.7039835493151163,0.4045940311517052
3,0.6868817204301075,0.3623780349444066,0.47445038621509206,0.8014184397163121,10.0,0.9176978442165543,0.49806451612903224,0.6012461059190031,0.5448129851799577,0.3502454991816694,8.0,0.6582634121230005,0.6950537634408602,0.6412698412698413,0.7067272727272728,0.667079463364293,0.2847244094488189,0.705019702954843,0.7051646769960207,0.4068249010472551
4,0.676962676962677,0.36101578586135896,0.47090420769919433,0.7948717948717948,11.0,0.9138481715917363,0.4821964821964822,0.6026809651474531,0.5357483317445185,0.33915257319512637,23.0,0.6993665765698133,0.6821106821106822,0.6519065190651907,0.7109090909090909,0.6666666666666667,0.26790785736825495,0.7062181775366794,0.7071014123712136,0.4120099911731165
5,0.6845784185233726,0.35213483146067415,0.4650541623386259,0.8092380432805965,15.0,0.9175171216269412,0.4962865880297073,0.6020137784843668,0.5440613026819924,0.3431533006001091,17.0,0.6788351430511412,0.6950633464394932,0.6478013029315961,0.7158181818181818,0.6706006322444678,0.26938648396138276,0.7123951980661715,0.7128384312390553,0.4220720451404917
6,0.6988612399831294,0.3721922731356694,0.4857100981972739,0.8096017457719585,29.0,0.923763339209871,0.5056938000843526,0.6222106901920083,0.5579339227547696,0.3504273504273504,7.0,0.6887703400389956,0.7001265288907634,0.6647977573087706,0.7185454545454546,0.6820049301561216,0.26749760306807285,0.7159486330678577,0.7163144629113453,0.4303255916612962
7,0.7020443671161375,0.3605898123324397,0.4764575645756458,0.8139661756683033,10.0,0.9212260317698642,0.510656807307525,0.6051546391752577,0.5539042226940317,0.35279141662120383,13.0,0.6905706839168777,0.6959547629404089,0.642570281124498,0.7110909090909091,0.668197953643767,0.2780381130896595,0.7087198163722596,0.7089583249253748,0.4141132011323437
8,0.7087294727744166,0.3643634747833815,0.48129126925898763,0.8185124568103291,9.0,0.9258275915860787,0.5095073465859983,0.6218354430379747,0.5600950118764846,0.3447899618112384,14.0,0.6899149466364127,0.6940363007778738,0.6609053497942387,0.7214545454545455,0.6770657672849916,0.258631512868801,0.7169220092561374,0.7177023939545364,0.43283805710080375
9,0.6951431049436253,0.35982042648709317,0.47419020854903127,0.8101472995090017,14.0,0.918950005112284,0.5056374674761491,0.6111111111111112,0.5533934504034173,0.3469721767594108,7.0,0.6992959171358925,0.6951431049436253,0.6503042596348885,0.7154545454545455,0.6719765248375603,0.26988102692548527,0.712201885883348,0.71263103900907,0.42195482259727934
