,Erecall,Eprecision,Efmeasure,ePMI,eIFA,ePopt,cErecall,cEprecision,cEfmeasure,cPMI,cIFA,cPopt,recall,precision,accuracy,F1,Pf,G1,AUC,MCC
0,0.5858073859522085,0.5701198026779423,0.5778571428571428,0.30654569021386907,14.0,0.77309630975968,0.5858073859522085,0.5701198026779423,0.5778571428571428,0.30654569021386907,14.0,2.1124931952660706,0.5908761766835626,0.5710286913925823,0.745572354211663,0.5807829181494661,0.1886734379809172,0.6837720734324089,0.7011013693513227,0.39834352940802303
1,0.6260683760683761,0.6323741007194245,0.6292054402290623,0.30028083819399437,3.0,0.7673225401648633,0.6260683760683761,0.6323741007194245,0.6292054402290623,0.30028083819399437,3.0,2.054546920804488,0.6346153846153846,0.6341637010676157,0.7781857451403887,0.6343894624421502,0.15933044017358958,0.7232526001891046,0.7376424722208976,0.4751894294362522
2,0.6248196248196248,0.617248752672844,0.6210111150950162,0.30308922013393824,5.0,0.8208182192133098,0.6248196248196248,0.617248752672844,0.6210111150950162,0.30308922013393824,5.0,2.4018645763259374,0.6277056277056277,0.6178977272727273,0.772354211663067,0.6227630637079455,0.1658446362515413,0.7163526754823973,0.7309304957270432,0.45980027424526443
3,0.6932559825960841,0.6116442738323736,0.6498980285520055,0.3376539209332469,6.0,0.8162554816288565,0.6932559825960841,0.6116442738323736,0.6498980285520055,0.3376539209332469,6.0,1.974080745349905,0.6961566352429297,0.6118546845124283,0.7779697624190065,0.6512890094979648,0.18732697631498,0.7499159555535714,0.7544148294639749,0.4916090837520402
4,0.6008708272859217,0.6555819477434679,0.627035213934116,0.2728451069345431,2.0,0.7298625888028386,0.6008708272859217,0.6555819477434679,0.627035213934116,0.2728451069345431,2.0,1.5807008925104293,0.613933236574746,0.6537867078825348,0.7883369330453563,0.6332335329341316,0.13776137761377613,0.7172023296988226,0.7380859294804849,0.48515827560700386
5,0.5859546452084857,0.627742946708464,0.6061293984108967,0.27565348887448693,18.0,0.7633377214849348,0.5859546452084857,0.627742946708464,0.6061293984108967,0.27565348887448693,18.0,2.7853328915602154,0.5925384052670081,0.6293706293706294,0.7766738660907128,0.610399397136398,0.1461844927980386,0.6995777100862871,0.7231769562344847,0.45447989749741974
6,0.605072463768116,0.6452859350850078,0.6245325355272999,0.2795420177144092,1.0,0.7563720569838236,0.605072463768116,0.6452859350850078,0.6245325355272999,0.2795420177144092,1.0,1.6181201173739437,0.6130434782608696,0.6462948815889993,0.7846652267818575,0.6292301970992934,0.14246153846153847,0.7149664319633208,0.7352909698996656,0.4779827441255343
7,0.6431146359048305,0.6097060833902939,0.6259649122807017,0.316050982933679,1.0,0.7275288523154172,0.6431146359048305,0.6097060833902939,0.6259649122807017,0.316050982933679,1.0,1.205453817415603,0.6503244412400865,0.6102841677943166,0.770842332613391,0.6296684118673648,0.17761332099907493,0.7263042291919993,0.7363555601205058,0.46449089183917136
8,0.6152141802067946,0.6152141802067946,0.6152141802067946,0.29250378051414994,10.0,0.7537536508099656,0.6152141802067946,0.6152141802067946,0.6152141802067946,0.29250378051414994,10.0,2.022973886518131,0.6262924667651403,0.6176256372906045,0.7773218142548596,0.6219288595526219,0.16025641025641027,0.7174790578114202,0.733018028254365,0.4641481775043048
9,0.78059377262853,0.5167785234899329,0.6218632823766946,0.45063728667098724,8.0,0.8563943307220184,0.78059377262853,0.5167785234899329,0.6218632823766946,0.45063728667098724,8.0,2.409080253156153,0.7892831281679942,0.517814726840855,0.71792656587473,0.625358577165806,0.3124038165589412,0.7349389517704801,0.7384396558045264,0.43815062502327795
