,Erecall,Eprecision,Efmeasure,ePMI,eIFA,ePopt,cErecall,cEprecision,cEfmeasure,cPMI,cIFA,cPopt,recall,precision,accuracy,F1,Pf,G1,AUC,MCC
0,0.9164064376651453,0.6367176634214187,0.7513786764705882,0.5858483801577472,12.0,0.9124830262881249,0.9164064376651453,0.6367176634214187,0.7513786764705882,0.5858483801577472,12.0,0.9124830262881249,0.9266554568019858,0.6344150860651244,0.752794707166835,0.7531808271777684,0.366549411894031,0.7525006982681812,0.7800530224539773,0.5604467009414886
1,0.8583057951156605,0.6412356235322454,0.7340594195905426,0.5412619777067987,15.0,0.8753949289262409,0.8583057951156605,0.6412356235322454,0.7340594195905426,0.5412619777067987,15.0,0.8753949289262409,0.8942532441363746,0.6433375855270788,0.7567708503079882,0.7483222608167808,0.33656161085576713,0.7617450323301121,0.7788458166403037,0.5516615882246934
2,0.8926544511107508,0.635791418836981,0.7426393713534114,0.5644025813180367,23.0,0.8997993092772619,0.8926544511107508,0.635791418836981,0.7426393713534114,0.5644025813180367,23.0,0.8997993092772619,0.9164910004864602,0.6356632739132879,0.75527164879575,0.7506723777268652,0.35309826148563955,0.7584525714586237,0.7816963695004104,0.5595927104275427
3,0.906199935917975,0.6389359539139274,0.7494534614110632,0.5770810247050387,13.0,0.9118068180173642,0.906199935917975,0.6389359539139274,0.7494534614110632,0.5770810247050387,13.0,0.9118068180173642,0.9276674142902915,0.6386698284894943,0.7570315810057686,0.7565078224515791,0.3600197813066652,0.7574263274231372,0.7838238164918131,0.567182444507544
4,0.9104995561294488,0.6346045674429069,0.7479200503828433,0.579427677465615,17.0,0.9106545940634394,0.9104995561294488,0.6346045674429069,0.7479200503828433,0.579427677465615,17.0,0.9106545940634394,0.9260753772899685,0.6336978131212724,0.7539679953068474,0.7524836879897702,0.36261753772140826,0.7550753071736692,0.7817289197842802,0.5621548485947458
5,0.8989566613162119,0.6420014902275463,0.7490554050891095,0.5686395932468549,10.0,0.9033664794630185,0.8989566613162119,0.6420014902275463,0.7490554050891095,0.5686395932468549,10.0,0.9033664794630185,0.9193418940609952,0.6410543399182943,0.758204869145781,0.7553826370800224,0.35197278164956375,0.7602020042423584,0.7836845562057158,0.5649918245431725
6,0.8636180011311303,0.6368185880250223,0.7330772923667788,0.5470634248093345,16.0,0.8738236582307445,0.8636180011311303,0.6368185880250223,0.7330772923667788,0.5470634248093345,16.0,0.8738236582307445,0.8918962591904339,0.637429264349232,0.7517517843757129,0.7434921703990571,0.34300229432972795,0.7566351335570097,0.774446982430353,0.543074650006696
7,0.881567302276933,0.6424885657323794,0.7432757860461959,0.5558307802620429,13.0,0.8813689072791777,0.881567302276933,0.6424885657323794,0.7432757860461959,0.5558307802620429,13.0,0.8813689072791777,0.896854131466731,0.6408163265306123,0.7545872307140762,0.7475187768240343,0.34228114385888025,0.7588937646233379,0.7772864938039254,0.5494318137773079
8,0.8831158369582729,0.6424636661978435,0.743808942262026,0.5561567042565674,22.0,0.8814623643696132,0.8831158369582729,0.6424636661978435,0.743808942262026,0.5561567042565674,22.0,0.8814623643696132,0.8967294989527952,0.6402116402116402,0.7543265000162956,0.7470639554392322,0.342438009743281,0.7587447247146658,0.7771457446047572,0.5490128154221752
9,0.8873703673928772,0.6423417132216015,0.7452317456030788,0.5600677921908611,14.0,0.8898936547505107,0.8873703673928772,0.6423417132216015,0.7452317456030788,0.5600677921908611,14.0,0.8898936547505107,0.9057802074121714,0.6408622945224959,0.7560212495518691,0.7506329113924051,0.3460863845647884,0.7595106187408502,0.7798469114236916,0.5555366235824507
10,0.9136690647482014,0.3897565300416013,0.5464193517544699,0.9558047063424809,29.0,0.9710087595006425,0.9136690647482014,0.3897565300416013,0.5464193517544699,0.9558047063424809,29.0,0.9710087595006425,0.9924860111910472,0.40629601753984096,0.40563178307205944,0.5765631893008892,0.9983491993616904,0.00329611884660547,0.4970684059146784,-0.04541458906269092
11,0.8900208567303064,0.6403670783793143,0.7448308270676692,0.5646959129131086,13.0,0.8971338957715448,0.8900208567303064,0.6403670783793143,0.7448308270676692,0.5646959129131086,13.0,0.8971338957715448,0.9139258783892187,0.640307986286742,0.7564449369357624,0.7530321557222646,0.3513201954218587,0.7587906106505666,0.7813028414836799,0.5598285685323814
12,0.8925513006947811,0.6424002791022212,0.7470922369488774,0.5605240857831953,9.0,0.8858271543610213,0.8925513006947811,0.6424002791022212,0.7470922369488774,0.5605240857831953,9.0,0.8858271543610213,0.8998222653094199,0.6393066238089772,0.7547827787374116,0.74751677852349,0.3432941819175089,0.7592776811082802,0.7782640416959556,0.5511376093215027
13,0.8448762396194469,0.6338232625657776,0.7242880840475533,0.5388501401473177,17.0,0.8819313652211206,0.8448762396194469,0.6338232625657776,0.7242880840475533,0.5388501401473177,17.0,0.8819313652211206,0.903974844795614,0.6411253430924062,0.7566404849590979,0.7501923655949951,0.34332603938730855,0.7607307160573817,0.7803244027041527,0.5557348077081901
14,0.895176848874598,0.6389717695662153,0.74568099638409,0.5680203376572583,10.0,0.9018649746623615,0.895176848874598,0.6389717695662153,0.74568099638409,0.5680203376572583,10.0,0.9018649746623615,0.9185691318327974,0.6380590764420124,0.755727927516866,0.7530396388678376,0.355314367154525,0.7576350770820413,0.7816273823391362,0.561001560485702
15,0.8832744215938303,0.6431705176952325,0.7443387604508682,0.5571670686395932,18.0,0.8844686524061157,0.8832744215938303,0.6431705176952325,0.7443387604508682,0.5571670686395932,18.0,0.8844686524061157,0.9003856041131105,0.6422186568874627,0.7560864322263142,0.7496989966555183,0.3424184261036468,0.760063486604108,0.7789835890047319,0.5532130157191572
16,0.8838033843674457,0.6419666374012292,0.7437192744532971,0.5568411446450687,19.0,0.8861957053342341,0.8838033843674457,0.6419666374012292,0.7437192744532971,0.5568411446450687,19.0,0.8861957053342341,0.9025785656728444,0.640240068591026,0.7554671968190855,0.7491055007523826,0.3444426202593991,0.7594870540843811,0.7790679727067227,0.5533301927074794
17,0.8849493487698987,0.6348849281882679,0.7393450881612091,0.5650544293070856,9.0,0.902486672522588,0.8849493487698987,0.6348849281882679,0.7393450881612091,0.5650544293070856,9.0,0.902486672522588,0.9208072037305033,0.637517394934595,0.7556627448424209,0.7534124921882709,0.356919704028501,0.7572833330025782,0.7819437498510011,0.5619745603386369
18,0.903046421663443,0.6374445329389009,0.7473487627559527,0.5729091975751255,21.0,0.9003363164444143,0.903046421663443,0.6374445329389009,0.7473487627559527,0.5729091975751255,21.0,0.9003363164444143,0.9149742101869761,0.6353461301695674,0.753250985887951,0.7499422003501007,0.3565526675786594,0.7555564379503732,0.7792107713041584,0.5557113473909993
19,0.9103276181276664,0.6362306610407876,0.7489899993377044,0.5793299002672577,14.0,0.9118125304084237,0.9103276181276664,0.6362306610407876,0.7489899993377044,0.5793299002672577,14.0,0.9118125304084237,0.9274732351283909,0.6352759552296411,0.7550435094351922,0.7540575916230366,0.3622672508214677,0.7557855796083538,0.7826029921534616,0.5643324356373216
